layer,head,entropy_mean,entropy_std,rtas_mean,rtas_std
decoder_attn_21,3,1.2641725817918776,0.07332166496413056,0.08177232871297747,0.03911802104051262
decoder_attn_21,4,1.683909291267395,0.11282079667253711,0.16227917811833323,0.07157423235125801
decoder_attn_21,5,1.6271658160686493,0.06515003086817596,0.144596682600677,0.04661603045072853
decoder_attn_21,6,1.606145180106163,0.044686198954373015,0.22948450239375234,0.05072025729241861
decoder_attn_21,7,1.985617632508278,0.06771945853397657,0.4008697487413883,0.09212646246327628
decoder_attn_21,8,2.6295781693458555,0.055174089687304265,0.6421619309484958,0.1641607040587982
decoder_attn_21,9,2.2048737597465515,0.07954081928423978,0.3602247359789908,0.11547010870037508
decoder_attn_21,10,2.001938128232956,0.11078502381344703,0.28693785689771173,0.08388622773629398
decoder_attn_21,11,2.0760313761234284,0.1277403380769313,0.2968244607001543,0.08833492446505949
decoder_attn_21,12,2.1452567793130877,0.09962470713476773,0.4167564669623971,0.09006742995453067
decoder_attn_21,13,2.036717914819717,0.12529247683281491,0.46328250505030155,0.12086413006292089
decoder_attn_21,14,2.3481317825317385,0.12315639377793672,0.3767119766026735,0.11361432252650826
decoder_attn_21,15,2.392218292236328,0.09966531584773278,0.3847960488498211,0.10177525158364507
decoder_attn_22,0,1.526921550989151,0.11618961270808761,0.15867901739664375,0.08031420331260566
decoder_attn_22,1,1.4733887058496475,0.05675994716581367,0.21455164378508926,0.04109089995875954
decoder_attn_22,2,1.5079976527690888,0.06997015252325088,0.11898045133799315,0.035612534375401045
decoder_attn_22,3,1.449344445347786,0.0767702206848002,0.10611137709580362,0.0364066202040812
decoder_attn_22,4,1.6850712249279023,0.11229231461917757,0.18730137494392693,0.0683302768588547
decoder_attn_22,5,1.7153779253959656,0.0705159309541264,0.1863433864340186,0.0470619929708588
decoder_attn_22,6,1.6834829670190812,0.03717895446854005,0.5689409452304244,0.08249221649718275
decoder_attn_22,7,1.4504482448101044,0.07486378835993124,0.14130899583920836,0.02927371965352569
decoder_attn_22,8,2.245382512807846,0.07838952434684085,0.34437985202297566,0.1437411130327878
decoder_attn_22,9,2.0404306633472444,0.07538343808269378,0.3073135643079877,0.12446246366177369
decoder_attn_22,10,1.6498968729972838,0.09750748395365197,0.2019524773862213,0.07053405451741285
decoder_attn_22,11,1.7513653374910354,0.09805447294773893,0.23475276690907776,0.09073351395638345
decoder_attn_22,12,1.429403640627861,0.08158104319344797,0.1347647006623447,0.05467216912671911
decoder_attn_22,13,1.5036400394439697,0.09703596122157897,0.11494753896724433,0.058995746242471475
decoder_attn_22,14,1.5477396113872528,0.029224068543491404,0.2245015902630985,0.03743754077503741
decoder_attn_22,15,1.6237151987552643,0.08555239903838448,0.3077667069248855,0.07069465603889157
decoder_attn_23,0,1.5459681614637375,0.07473290589322985,0.14678888357244432,0.0642528032227645
decoder_attn_23,1,1.5473980444669724,0.04730151685087476,0.14092995616607368,0.05503387004148046
decoder_attn_23,2,1.7314328272342683,0.07636781497332151,0.25259871788322924,0.07008779006302468
decoder_attn_23,3,1.9166617382764817,0.09055997699734618,0.2708560631610453,0.06846793984072522
decoder_attn_23,4,1.4719685685634614,0.022725834776820462,0.4595061688125133,0.05747261595669145
decoder_attn_23,5,1.4599539589881898,0.051854070960372374,0.2507762180455029,0.061936329369023754
decoder_attn_23,6,1.953158294916153,0.11774890901277933,0.33082910666242243,0.08064084017114957
decoder_attn_23,7,1.7989130136966704,0.06614151182075505,0.1855694988835603,0.07421716778896115
decoder_attn_23,8,1.848819792985916,0.07885403927245951,0.432892434746027,0.06686645910640353
decoder_attn_23,9,1.9348326597213745,0.13232501845251657,0.29122600046917796,0.0702913263586978
decoder_attn_23,10,1.3960049968957902,0.0476807808256304,0.13525547087192535,0.018890921761714717
decoder_attn_23,11,1.4307541276216507,0.06675271042952632,0.1347912365756929,0.023764348548298765
decoder_attn_23,12,1.7431694985628128,0.04875769388920297,0.33638408113270996,0.04243698655058334
decoder_attn_23,13,1.7867588597536086,0.07476281916088796,0.47951938048005105,0.07198876260284741
decoder_attn_23,14,1.8316609441041947,0.06662541867090882,0.2243874029815197,0.07044829308838488
decoder_attn_23,15,2.3942068219184875,0.0783757216627401,0.4308088942989707,0.10352848361897585
decoder_attn_24,0,1.838615757226944,0.08706093483591563,0.4859442721307278,0.06113363092252249
decoder_attn_24,1,2.0610027067661285,0.0879869697483683,0.46254484351724384,0.08017194707650936
decoder_attn_24,2,1.8412186529636383,0.05243969051749612,0.28797141175717117,0.06292589776867621
decoder_attn_24,3,1.7510405960083009,0.07544849439968611,0.29925467234104874,0.08319515315938586
decoder_attn_24,4,1.6619245207309723,0.08345465244688578,0.15249719099141656,0.05474770388594194
decoder_attn_24,5,1.6128896720409394,0.13168725040105722,0.16649928853847087,0.07096090804276048
decoder_attn_24,6,1.8074719021320342,0.10859081231714016,0.27351764516904953,0.07819223289656578
decoder_attn_24,7,1.8312086774110794,0.06739275290768543,0.23718077704310417,0.0401868764121158
decoder_attn_24,8,1.9645266642570496,0.09453292478298948,0.34319565856829287,0.07396271750460652
decoder_attn_24,9,1.5004445692300796,0.07896933944175127,0.24971708096563816,0.09288005032258415
decoder_attn_24,10,1.6661529624462128,0.07427472461825886,0.15609908658079802,0.05349317710234882
decoder_attn_24,11,1.6443066124916077,0.08624652853166953,0.14270587489940226,0.055970834379984506
decoder_attn_24,12,1.7900563418865203,0.061915350746295866,0.2572988238185644,0.03898332616787016
decoder_attn_24,13,1.9451739835739135,0.06390249582232989,0.26261116567999127,0.0515837055821867
decoder_attn_24,14,1.861905714392662,0.07615515180023916,0.2377798902988434,0.05338498162852172
decoder_attn_24,15,1.655649227142334,0.06260228046868718,0.17685579536482693,0.03948798739340785
decoder_attn_25,0,1.7540499149560929,0.0660490795185606,0.39008332014083863,0.06631984925671147
decoder_attn_25,1,1.8797762006521226,0.07613935743289435,0.3538184605911374,0.07809813548535556
decoder_attn_25,2,1.5517584919929504,0.07205586688430479,0.1426937732566148,0.03768610910433914
decoder_attn_25,3,1.5486655130386353,0.05746080898788962,0.12327749436721205,0.04082111080263437
decoder_attn_25,4,1.593997085571289,0.08876277240071662,0.16701583647169171,0.0450982724763801
decoder_attn_25,5,1.7512011728286743,0.061081303697100804,0.19596657395362854,0.08295163155781961
decoder_attn_25,6,1.4418157960176468,0.08692015400077721,0.15834805565420537,0.09474925065567011
decoder_attn_25,7,1.8896293541193008,0.08202152831868202,0.34381797883659604,0.10168521321461003
decoder_attn_25,8,1.8252965136766435,0.06977198587238498,0.4492193553969264,0.05834994500792158
